sector,subsector,field,model_variable,category_value,category_name,gas,gas_name,model_variable_information
AFOLU,Agriculture,frac_agrc_initial_area_cropland_bevs_and_spices,Initial Cropland Area Proportion,bevs_and_spices,cat_agriculture,,,"Proportion of total **crop** area (%/100), where crop area is calculated as the product of the country's area (``area_country_ha``) and the fraction of land use that is devoted to crop land (``frac_lu_cropland``)"
AFOLU,Agriculture,frac_agrc_initial_area_cropland_cereals,Initial Cropland Area Proportion,cereals,cat_agriculture,,,"Proportion of total **crop** area (%/100), where crop area is calculated as the product of the country's area (``area_country_ha``) and the fraction of land use that is devoted to crop land (``frac_lu_cropland``)"
AFOLU,Agriculture,frac_agrc_initial_area_cropland_fibers,Initial Cropland Area Proportion,fibers,cat_agriculture,,,"Proportion of total **crop** area (%/100), where crop area is calculated as the product of the country's area (``area_country_ha``) and the fraction of land use that is devoted to crop land (``frac_lu_cropland``)"
AFOLU,Agriculture,frac_agrc_initial_area_cropland_fruits,Initial Cropland Area Proportion,fruits,cat_agriculture,,,"Proportion of total **crop** area (%/100), where crop area is calculated as the product of the country's area (``area_country_ha``) and the fraction of land use that is devoted to crop land (``frac_lu_cropland``)"
AFOLU,Agriculture,frac_agrc_initial_area_cropland_herbs_and_other_perennial_crops,Initial Cropland Area Proportion,herbs_and_other_perennial_crops,cat_agriculture,,,"Proportion of total **crop** area (%/100), where crop area is calculated as the product of the country's area (``area_country_ha``) and the fraction of land use that is devoted to crop land (``frac_lu_cropland``)"
AFOLU,Agriculture,frac_agrc_initial_area_cropland_nuts,Initial Cropland Area Proportion,nuts,cat_agriculture,,,"Proportion of total **crop** area (%/100), where crop area is calculated as the product of the country's area (``area_country_ha``) and the fraction of land use that is devoted to crop land (``frac_lu_cropland``)"
AFOLU,Agriculture,frac_agrc_initial_area_cropland_other_annual,Initial Cropland Area Proportion,other_annual,cat_agriculture,,,"Proportion of total **crop** area (%/100), where crop area is calculated as the product of the country's area (``area_country_ha``) and the fraction of land use that is devoted to crop land (``frac_lu_cropland``)"
AFOLU,Agriculture,frac_agrc_initial_area_cropland_other_woody_perennial,Initial Cropland Area Proportion,other_woody_perennial,cat_agriculture,,,"Proportion of total **crop** area (%/100), where crop area is calculated as the product of the country's area (``area_country_ha``) and the fraction of land use that is devoted to crop land (``frac_lu_cropland``)"
AFOLU,Agriculture,frac_agrc_initial_area_cropland_pulses,Initial Cropland Area Proportion,pulses,cat_agriculture,,,"Proportion of total **crop** area (%/100), where crop area is calculated as the product of the country's area (``area_country_ha``) and the fraction of land use that is devoted to crop land (``frac_lu_cropland``)"
AFOLU,Agriculture,frac_agrc_initial_area_cropland_rice,Initial Cropland Area Proportion,rice,cat_agriculture,,,"Proportion of total **crop** area (%/100), where crop area is calculated as the product of the country's area (``area_country_ha``) and the fraction of land use that is devoted to crop land (``frac_lu_cropland``)"
AFOLU,Agriculture,frac_agrc_initial_area_cropland_sugar_cane,Initial Cropland Area Proportion,sugar_cane,cat_agriculture,,,"Proportion of total **crop** area (%/100), where crop area is calculated as the product of the country's area (``area_country_ha``) and the fraction of land use that is devoted to crop land (``frac_lu_cropland``)"
AFOLU,Agriculture,frac_agrc_initial_area_cropland_tubers,Initial Cropland Area Proportion,tubers,cat_agriculture,,,"Proportion of total **crop** area (%/100), where crop area is calculated as the product of the country's area (``area_country_ha``) and the fraction of land use that is devoted to crop land (``frac_lu_cropland``)"
AFOLU,Agriculture,frac_agrc_initial_area_cropland_vegetables_and_vines,Initial Cropland Area Proportion,vegetables_and_vines,cat_agriculture,,,"Proportion of total **crop** area (%/100), where crop area is calculated as the product of the country's area (``area_country_ha``) and the fraction of land use that is devoted to crop land (``frac_lu_cropland``)"
AFOLU,Agriculture,frac_agrc_initial_yield_feed_bevs_and_spices,Crop Fraction Animal Feed,bevs_and_spices,cat_agriculture,,,"Proportion of the crop yield that is used for animal feed. Used to adjust demand for crops in response to changing animal populations. Demands for non-animal feed are driven by gdp/capita. Trivial proportions (e.g., radish tops) can be ignored. "
AFOLU,Agriculture,frac_agrc_initial_yield_feed_cereals,Crop Fraction Animal Feed,cereals,cat_agriculture,,,"Proportion of the crop yield that is used for animal feed. Used to adjust demand for crops in response to changing animal populations. Demands for non-animal feed are driven by gdp/capita. Trivial proportions (e.g., radish tops) can be ignored. "
AFOLU,Agriculture,frac_agrc_initial_yield_feed_fibers,Crop Fraction Animal Feed,fibers,cat_agriculture,,,"Proportion of the crop yield that is used for animal feed. Used to adjust demand for crops in response to changing animal populations. Demands for non-animal feed are driven by gdp/capita. Trivial proportions (e.g., radish tops) can be ignored. "
AFOLU,Agriculture,frac_agrc_initial_yield_feed_fruits,Crop Fraction Animal Feed,fruits,cat_agriculture,,,"Proportion of the crop yield that is used for animal feed. Used to adjust demand for crops in response to changing animal populations. Demands for non-animal feed are driven by gdp/capita. Trivial proportions (e.g., radish tops) can be ignored. "
AFOLU,Agriculture,frac_agrc_initial_yield_feed_herbs_and_other_perennial_crops,Crop Fraction Animal Feed,herbs_and_other_perennial_crops,cat_agriculture,,,"Proportion of the crop yield that is used for animal feed. Used to adjust demand for crops in response to changing animal populations. Demands for non-animal feed are driven by gdp/capita. Trivial proportions (e.g., radish tops) can be ignored. "
AFOLU,Agriculture,frac_agrc_initial_yield_feed_nuts,Crop Fraction Animal Feed,nuts,cat_agriculture,,,"Proportion of the crop yield that is used for animal feed. Used to adjust demand for crops in response to changing animal populations. Demands for non-animal feed are driven by gdp/capita. Trivial proportions (e.g., radish tops) can be ignored. "
AFOLU,Agriculture,frac_agrc_initial_yield_feed_other_annual,Crop Fraction Animal Feed,other_annual,cat_agriculture,,,"Proportion of the crop yield that is used for animal feed. Used to adjust demand for crops in response to changing animal populations. Demands for non-animal feed are driven by gdp/capita. Trivial proportions (e.g., radish tops) can be ignored. "
AFOLU,Agriculture,frac_agrc_initial_yield_feed_other_woody_perennial,Crop Fraction Animal Feed,other_woody_perennial,cat_agriculture,,,"Proportion of the crop yield that is used for animal feed. Used to adjust demand for crops in response to changing animal populations. Demands for non-animal feed are driven by gdp/capita. Trivial proportions (e.g., radish tops) can be ignored. "
AFOLU,Agriculture,frac_agrc_initial_yield_feed_pulses,Crop Fraction Animal Feed,pulses,cat_agriculture,,,"Proportion of the crop yield that is used for animal feed. Used to adjust demand for crops in response to changing animal populations. Demands for non-animal feed are driven by gdp/capita. Trivial proportions (e.g., radish tops) can be ignored. "
AFOLU,Agriculture,frac_agrc_initial_yield_feed_rice,Crop Fraction Animal Feed,rice,cat_agriculture,,,"Proportion of the crop yield that is used for animal feed. Used to adjust demand for crops in response to changing animal populations. Demands for non-animal feed are driven by gdp/capita. Trivial proportions (e.g., radish tops) can be ignored. "
AFOLU,Agriculture,frac_agrc_initial_yield_feed_sugar_cane,Crop Fraction Animal Feed,sugar_cane,cat_agriculture,,,"Proportion of the crop yield that is used for animal feed. Used to adjust demand for crops in response to changing animal populations. Demands for non-animal feed are driven by gdp/capita. Trivial proportions (e.g., radish tops) can be ignored. "
AFOLU,Agriculture,frac_agrc_initial_yield_feed_tubers,Crop Fraction Animal Feed,tubers,cat_agriculture,,,"Proportion of the crop yield that is used for animal feed. Used to adjust demand for crops in response to changing animal populations. Demands for non-animal feed are driven by gdp/capita. Trivial proportions (e.g., radish tops) can be ignored. "
AFOLU,Agriculture,frac_agrc_initial_yield_feed_vegetables_and_vines,Crop Fraction Animal Feed,vegetables_and_vines,cat_agriculture,,,"Proportion of the crop yield that is used for animal feed. Used to adjust demand for crops in response to changing animal populations. Demands for non-animal feed are driven by gdp/capita. Trivial proportions (e.g., radish tops) can be ignored. "
AFOLU,Agriculture,frac_agrc_n_in_above_ground_residue_cereals,N Content of Above Ground Residues,cereals,cat_agriculture,,,See :math:`N_{AG(T)}` in Equation 11.6 in IPCC GNGHGI and Table 11.1A (2019R)
AFOLU,Agriculture,frac_agrc_n_in_above_ground_residue_other_annual,N Content of Above Ground Residues,other_annual,cat_agriculture,,,See :math:`N_{AG(T)}` in Equation 11.6 in IPCC GNGHGI and Table 11.1A (2019R)
AFOLU,Agriculture,frac_agrc_n_in_above_ground_residue_pulses,N Content of Above Ground Residues,pulses,cat_agriculture,,,See :math:`N_{AG(T)}` in Equation 11.6 in IPCC GNGHGI and Table 11.1A (2019R)
AFOLU,Agriculture,frac_agrc_n_in_above_ground_residue_rice,N Content of Above Ground Residues,rice,cat_agriculture,,,See :math:`N_{AG(T)}` in Equation 11.6 in IPCC GNGHGI and Table 11.1A (2019R)
AFOLU,Agriculture,frac_agrc_n_in_above_ground_residue_tubers,N Content of Above Ground Residues,tubers,cat_agriculture,,,See :math:`N_{AG(T)}` in Equation 11.6 in IPCC GNGHGI and Table 11.1A (2019R)
AFOLU,Agriculture,frac_agrc_n_in_below_ground_residue_cereals,N Content of Below Ground Residues,cereals,cat_agriculture,,,See :math:`N_{BG(T)}` in Equation 11.6 in IPCC GNGHGI and Table 11.1A (2019R)
AFOLU,Agriculture,frac_agrc_n_in_below_ground_residue_other_annual,N Content of Below Ground Residues,other_annual,cat_agriculture,,,See :math:`N_{BG(T)}` in Equation 11.6 in IPCC GNGHGI and Table 11.1A (2019R)
AFOLU,Agriculture,frac_agrc_n_in_below_ground_residue_pulses,N Content of Below Ground Residues,pulses,cat_agriculture,,,See :math:`N_{BG(T)}` in Equation 11.6 in IPCC GNGHGI and Table 11.1A (2019R)
AFOLU,Agriculture,frac_agrc_n_in_below_ground_residue_rice,N Content of Below Ground Residues,rice,cat_agriculture,,,See :math:`N_{BG(T)}` in Equation 11.6 in IPCC GNGHGI and Table 11.1A (2019R)
AFOLU,Agriculture,frac_agrc_n_in_below_ground_residue_tubers,N Content of Below Ground Residues,tubers,cat_agriculture,,,See :math:`N_{BG(T)}` in Equation 11.6 in IPCC GNGHGI and Table 11.1A (2019R)
AFOLU,Agriculture,frac_agrc_no_till_cereals,No Till Crop Fraction,cereals,cat_agriculture,,,Fraction of crop area that is subject to no-till
AFOLU,Agriculture,frac_agrc_no_till_fibers,No Till Crop Fraction,fibers,cat_agriculture,,,Fraction of crop area that is subject to no-till
AFOLU,Agriculture,frac_agrc_no_till_other_annual,No Till Crop Fraction,other_annual,cat_agriculture,,,Fraction of crop area that is subject to no-till
AFOLU,Agriculture,frac_agrc_no_till_pulses,No Till Crop Fraction,pulses,cat_agriculture,,,Fraction of crop area that is subject to no-till
AFOLU,Agriculture,frac_agrc_no_till_tubers,No Till Crop Fraction,tubers,cat_agriculture,,,Fraction of crop area that is subject to no-till
AFOLU,Agriculture,frac_agrc_no_till_vegetables_and_vines,No Till Crop Fraction,vegetables_and_vines,cat_agriculture,,,Fraction of crop area that is subject to no-till
AFOLU,Agriculture,frac_agrc_nuts_cl1_temperate,Agriculture Fraction Temperate,nuts,cat_agriculture,,," | Used to calculate :math:`\text{N}_2\text{O}` emissions from organic soils. 
 | 
 | Agriculture Fraction Temperate and Agriculture Fraction Tropical must sum to 1"
AFOLU,Agriculture,frac_agrc_nuts_cl1_tropical,Agriculture Fraction Tropical,nuts,cat_agriculture,,," | Used to calculate :math:`\text{N}_2\text{O}` emissions from organic soils. 
 | 
 | Agriculture Fraction Temperate and Agriculture Fraction Tropical must sum to 1"
AFOLU,Agriculture,frac_agrc_nuts_cl2_dry,Agriculture Fraction Dry,nuts,cat_agriculture,,," | Used to calculate :math:`\text{N}_2\text{O}` emissions from fertilizer application. 
 | 
 | Agriculture Fraction Dry and Agriculture Fraction Wet must sum to 1"
AFOLU,Agriculture,frac_agrc_nuts_cl2_wet,Agriculture Fraction Wet,nuts,cat_agriculture,,," | Used to calculate :math:`\text{N}_2\text{O}` emissions from fertilizer application
 | 
 | Agriculture Fraction Dry and Agriculture Fraction Wet must sum to 1"
AFOLU,Agriculture,frac_agrc_other_annual_cl1_temperate,Agriculture Fraction Temperate,other_annual,cat_agriculture,,," | Used to calculate :math:`\text{N}_2\text{O}` emissions from organic soils. 
 | 
 | Agriculture Fraction Temperate and Agriculture Fraction Tropical must sum to 1"
AFOLU,Agriculture,frac_agrc_other_annual_cl1_tropical,Agriculture Fraction Tropical,other_annual,cat_agriculture,,," | Used to calculate :math:`\text{N}_2\text{O}` emissions from organic soils. 
 | 
 | Agriculture Fraction Temperate and Agriculture Fraction Tropical must sum to 1"
AFOLU,Agriculture,frac_agrc_other_annual_cl2_dry,Agriculture Fraction Dry,other_annual,cat_agriculture,,," | Used to calculate :math:`\text{N}_2\text{O}` emissions from fertilizer application. 
 | 
 | Agriculture Fraction Dry and Agriculture Fraction Wet must sum to 1"
AFOLU,Agriculture,frac_agrc_other_annual_cl2_wet,Agriculture Fraction Wet,other_annual,cat_agriculture,,," | Used to calculate :math:`\text{N}_2\text{O}` emissions from fertilizer application
 | 
 | Agriculture Fraction Dry and Agriculture Fraction Wet must sum to 1"
AFOLU,Agriculture,frac_agrc_other_woody_perennial_cl1_temperate,Agriculture Fraction Temperate,other_woody_perennial,cat_agriculture,,," | Used to calculate :math:`\text{N}_2\text{O}` emissions from organic soils. 
 | 
 | Agriculture Fraction Temperate and Agriculture Fraction Tropical must sum to 1"
AFOLU,Agriculture,frac_agrc_other_woody_perennial_cl1_tropical,Agriculture Fraction Tropical,other_woody_perennial,cat_agriculture,,," | Used to calculate :math:`\text{N}_2\text{O}` emissions from organic soils. 
 | 
 | Agriculture Fraction Temperate and Agriculture Fraction Tropical must sum to 1"
AFOLU,Agriculture,frac_agrc_other_woody_perennial_cl2_dry,Agriculture Fraction Dry,other_woody_perennial,cat_agriculture,,," | Used to calculate :math:`\text{N}_2\text{O}` emissions from fertilizer application. 
 | 
 | Agriculture Fraction Dry and Agriculture Fraction Wet must sum to 1"
AFOLU,Agriculture,frac_agrc_other_woody_perennial_cl2_wet,Agriculture Fraction Wet,other_woody_perennial,cat_agriculture,,," | Used to calculate :math:`\text{N}_2\text{O}` emissions from fertilizer application
 | 
 | Agriculture Fraction Dry and Agriculture Fraction Wet must sum to 1"
